time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count,lag_1,lag_2,lag_3,lag_4,lag_5
2024-08-20T00:00:00.0000000Z,2024-08-21T00:00:00.0000000Z,2024-08-20T00:00:04.0700000Z,2024-08-20T23:59:10.3340000Z,59462,61424,58553,59012,2551.569072480002,26389,59497.0,58430.0,59487.0,58883.0,57557.0
2024-08-21T00:00:00.0000000Z,2024-08-22T00:00:00.0000000Z,2024-08-21T00:00:08.7040000Z,2024-08-21T23:59:06.7360000Z,59012,61838,58816,61159,2362.590091010001,15274,59012.0,59497.0,58430.0,59487.0,58883.0
2024-08-22T00:00:00.0000000Z,2024-08-23T00:00:00.0000000Z,2024-08-22T00:00:01.7360000Z,2024-08-22T23:59:55.6200000Z,61169,61416,59774,60383,1924.8776471000024,20375,61159.0,59012.0,59497.0,58430.0,59487.0
2024-08-23T00:00:00.0000000Z,2024-08-24T00:00:00.0000000Z,2024-08-23T00:00:08.1540000Z,2024-08-23T23:59:39.4830000Z,60388,64988,60348,64085,3399.178709579999,43385,60383.0,61159.0,59012.0,59497.0,58430.0
2024-08-24T00:00:00.0000000Z,2024-08-25T00:00:00.0000000Z,2024-08-24T00:00:08.7430000Z,2024-08-24T23:59:58.4610000Z,64095,64506,63594,64174,1159.7611187000002,24358,64085.0,60383.0,61159.0,59012.0,59497.0
2024-08-25T00:00:00.0000000Z,2024-08-26T00:00:00.0000000Z,2024-08-25T00:00:04.4570000Z,2024-08-25T23:59:58.2000000Z,64176,65103,63814,64262,916.2061165800008,13713,64174.0,64085.0,60383.0,61159.0,59012.0
2024-08-26T00:00:00.0000000Z,2024-08-27T00:00:00.0000000Z,2024-08-26T00:00:01.3950000Z,2024-08-26T23:59:40.1280000Z,64248,64502,62826,62852,1448.3701489199982,19223,64262.0,64174.0,64085.0,60383.0,61159.0
2024-08-27T00:00:00.0000000Z,2024-08-28T00:00:00.0000000Z,2024-08-27T00:00:01.5990000Z,2024-08-27T23:59:58.6990000Z,62822,63236,58090,59427,2477.589418360006,44770,62852.0,64262.0,64174.0,64085.0,60383.0
2024-08-28T00:00:00.0000000Z,2024-08-29T00:00:00.0000000Z,2024-08-28T00:00:00.1040000Z,2024-08-28T23:59:37.1910000Z,59433,60212,57866,59024,2695.122787779997,51377,59427.0,62852.0,64262.0,64174.0,64085.0
2024-08-29T00:00:00.0000000Z,2024-08-30T00:00:00.0000000Z,2024-08-29T00:00:16.2940000Z,2024-08-29T23:59:47.4870000Z,59033,61182,58701,59365,2473.6045235599986,50298,59024.0,59427.0,62852.0,64262.0,64174.0
2024-08-30T00:00:00.0000000Z,2024-08-31T00:00:00.0000000Z,2024-08-30T00:00:01.8440000Z,2024-08-30T23:59:29.0080000Z,59363,59905,57721,59113,1936.685473510001,39278,59365.0,59024.0,59427.0,62852.0,64262.0
2024-08-31T00:00:00.0000000Z,2024-09-01T00:00:00.0000000Z,2024-08-31T00:00:05.3500000Z,2024-08-31T23:59:51.0580000Z,59113,59431,58750,58967,737.7537689499999,34914,59113.0,59365.0,59024.0,59427.0,62852.0
