time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count
2023-12-20T00:00:00.0000000Z,2023-12-21T00:00:00.0000000Z,2023-12-20T00:00:40.9890000Z,2023-12-20T23:59:09.0350000Z,42257,44291,42207,43665,2567.4572557,17091
2023-12-21T00:00:00.0000000Z,2023-12-22T00:00:00.0000000Z,2023-12-21T00:00:07.5150000Z,2023-12-21T23:59:48.5000000Z,43667,44240,43305,43873,1848.92246454,13921
2023-12-22T00:00:00.0000000Z,2023-12-23T00:00:00.0000000Z,2023-12-22T22:34:12.5250000Z,2023-12-22T23:59:52.5170000Z,43758,44076,43755,44002,83.32569914999998,643
2023-12-23T00:00:00.0000000Z,2023-12-24T00:00:00.0000000Z,2023-12-23T00:00:06.1310000Z,2023-12-23T23:58:12.4760000Z,44021,44027,43347,43733,746.19292373,8137
2023-12-24T00:00:00.0000000Z,2023-12-25T00:00:00.0000000Z,2023-12-24T00:00:04.9690000Z,2023-12-24T23:59:56.4710000Z,43730,43954,42700,43033,917.15996306,8828
2023-12-25T00:00:00.0000000Z,2023-12-26T00:00:00.0000000Z,2023-12-25T00:00:11.2370000Z,2023-12-25T23:59:42.4570000Z,43015,43807,42771,43591,792.32868211,7464
2023-12-26T00:00:00.0000000Z,2023-12-27T00:00:00.0000000Z,2023-12-26T00:00:00.7530000Z,2023-12-26T23:59:35.1090000Z,43587,43605,41639,42510,2342.9568133400003,16248
2023-12-27T00:00:00.0000000Z,2023-12-28T00:00:00.0000000Z,2023-12-27T00:00:01.0820000Z,2023-12-27T23:59:56.6460000Z,42511,43698,42121,43473,1973.95799852,14614
2023-12-28T00:00:00.0000000Z,2023-12-29T00:00:00.0000000Z,2023-12-28T00:00:10.9420000Z,2023-12-28T23:59:56.5540000Z,43468,43812,42288,42583,1358.1318951299995,12614
2023-12-29T00:00:00.0000000Z,2023-12-30T00:00:00.0000000Z,2023-12-29T00:00:00.5780000Z,2023-12-29T23:59:59.9910000Z,42586,43128,41306,42072,2657.0980452199983,17037
2023-12-30T00:00:00.0000000Z,2023-12-31T00:00:00.0000000Z,2023-12-30T00:00:03.3730000Z,2023-12-30T23:59:59.5780000Z,42069,42599,41529,42148,896.3337896399995,8610
2023-12-31T00:00:00.0000000Z,2024-01-01T00:00:00.0000000Z,2023-12-31T00:00:34.5150000Z,2023-12-31T23:59:59.3820000Z,42148,42867,41976,42258,1096.8121509499997,8361
2024-01-01T00:00:00.0000000Z,2024-01-02T00:00:00.0000000Z,2024-01-01T00:00:00.1380000Z,2024-01-01T23:59:44.8480000Z,42258,44192,42188,44187,1581.0787491200008,8998
2024-01-02T00:00:00.0000000Z,2024-01-03T00:00:00.0000000Z,2024-01-02T00:00:01.0980000Z,2024-01-02T23:59:58.8330000Z,44187,45922,44167,44970,3740.224705539989,24997
2024-01-03T00:00:00.0000000Z,2024-01-04T00:00:00.0000000Z,2024-01-03T00:00:07.5360000Z,2024-01-03T23:59:46.3330000Z,44972,45510,41454,42865,3979.8278543799984,34887
2024-01-04T00:00:00.0000000Z,2024-01-05T00:00:00.0000000Z,2024-01-04T00:00:00.4330000Z,2024-01-04T23:59:54.4600000Z,42863,44795,42656,44186,2918.1193491899985,21795
2024-01-05T00:00:00.0000000Z,2024-01-06T00:00:00.0000000Z,2024-01-05T00:00:03.2860000Z,2024-01-05T23:59:57.2140000Z,44195,44366,42500,44184,3155.4762060299954,22965
2024-01-06T00:00:00.0000000Z,2024-01-07T00:00:00.0000000Z,2024-01-06T00:00:34.2650000Z,2024-01-06T23:59:59.1680000Z,44189,44253,43440,43999,980.5389968800012,9965
2024-01-08T00:00:00.0000000Z,2024-01-09T00:00:00.0000000Z,2024-01-08T00:00:06.5190000Z,2024-01-08T23:59:38.5130000Z,43936,47281,43213,46995,3636.8610002000014,26335
2024-01-09T00:00:00.0000000Z,2024-01-10T00:00:00.0000000Z,2024-01-09T00:00:26.8820000Z,2024-01-09T23:59:59.9040000Z,47012,47897,44903,46124,4033.07482445,27400
2024-01-10T00:00:00.0000000Z,2024-01-11T00:00:00.0000000Z,2024-01-10T00:00:05.5970000Z,2024-01-10T23:59:50.6980000Z,46103,47751,44304,46680,4041.5524910500126,29518
2024-01-11T00:00:00.0000000Z,2024-01-12T00:00:00.0000000Z,2024-01-11T00:00:04.2600000Z,2024-01-11T23:59:27.6610000Z,46678,49048,45600,46360,4473.023410499995,36065
2024-01-12T00:00:00.0000000Z,2024-01-13T00:00:00.0000000Z,2024-01-12T00:00:04.4940000Z,2024-01-12T23:59:57.3670000Z,46343,46516,41509,42778,5206.890768020001,37067
2024-01-13T00:00:00.0000000Z,2024-01-14T00:00:00.0000000Z,2024-01-13T00:00:04.6070000Z,2024-01-13T23:59:56.1420000Z,42772,43246,42440,42843,1045.15461483,11458
2024-01-14T00:00:00.0000000Z,2024-01-15T00:00:00.0000000Z,2024-01-14T00:00:06.1200000Z,2024-01-14T23:59:56.9950000Z,42834,43060,41704,41715,1256.2569415100008,9965
2024-01-15T00:00:00.0000000Z,2024-01-16T00:00:00.0000000Z,2024-01-15T00:00:03.1940000Z,2024-01-15T23:59:52.1880000Z,41701,43324,41680,42493,1455.3653356900004,11815
2024-01-16T00:00:00.0000000Z,2024-01-17T00:00:00.0000000Z,2024-01-16T00:00:03.1910000Z,2024-01-16T23:59:50.2790000Z,42483,43566,42056,43131,2368.7903245099983,16089
2024-01-17T00:00:00.0000000Z,2024-01-18T00:00:00.0000000Z,2024-01-17T00:00:03.4320000Z,2024-01-17T23:59:54.2400000Z,43128,43187,42172,42738,1669.7180570600003,15486
2024-01-18T00:00:00.0000000Z,2024-01-19T00:00:00.0000000Z,2024-01-18T00:00:02.0740000Z,2024-01-18T23:59:42.6760000Z,42738,42871,40600,41283,2233.62523855,20442
2024-01-19T00:00:00.0000000Z,2024-01-20T00:00:00.0000000Z,2024-01-19T00:00:45.8390000Z,2024-01-19T23:59:37.0830000Z,41250,42152,40258,41628,2637.878406229995,21588
2024-01-20T00:00:00.0000000Z,2024-01-21T00:00:00.0000000Z,2024-01-20T00:00:05.4170000Z,2024-01-20T23:59:52.4860000Z,41622,41854,41428,41673,751.433869649999,10215
2024-01-21T00:00:00.0000000Z,2024-01-22T00:00:00.0000000Z,2024-01-21T00:00:12.2790000Z,2024-01-21T23:59:24.6100000Z,41657,41849,41485,41560,466.9466689300001,7659
2024-01-22T00:00:00.0000000Z,2024-01-23T00:00:00.0000000Z,2024-01-22T00:00:18.5110000Z,2024-01-22T23:59:52.2490000Z,41555,41649,39437,39528,3032.297230739998,24359
2024-01-23T00:00:00.0000000Z,2024-01-24T00:00:00.0000000Z,2024-01-23T00:00:04.1020000Z,2024-01-23T23:59:58.4320000Z,39515,40133,38505,39868,2741.4433592599994,22988
2024-01-24T00:00:00.0000000Z,2024-01-25T00:00:00.0000000Z,2024-01-24T00:00:08.3890000Z,2024-01-24T23:59:45.6470000Z,39849,40515,39461,40074,2648.4614260800017,23831
2024-01-25T00:00:00.0000000Z,2024-01-26T00:00:00.0000000Z,2024-01-25T00:00:03.6480000Z,2024-01-25T23:59:33.9120000Z,40074,40278,39531,39916,2295.8319826200004,23926
2024-01-26T00:00:00.0000000Z,2024-01-27T00:00:00.0000000Z,2024-01-26T00:00:03.3830000Z,2024-01-26T23:59:59.6030000Z,39929,42233,39808,41818,3525.682263720001,30841
2024-01-27T00:00:00.0000000Z,2024-01-28T00:00:00.0000000Z,2024-01-27T00:00:00.4620000Z,2024-01-27T23:59:31.7410000Z,41817,42187,41396,42124,788.1990321099988,13200
2024-01-28T00:00:00.0000000Z,2024-01-29T00:00:00.0000000Z,2024-01-28T00:00:00.7570000Z,2024-01-28T23:59:23.7970000Z,42126,42824,41629,42024,1354.314552219999,14095
2024-01-29T00:00:00.0000000Z,2024-01-30T00:00:00.0000000Z,2024-01-29T00:00:00.8660000Z,2024-01-29T23:59:59.4760000Z,42027,43305,41804,43304,2305.1346143099995,22964
2024-01-30T00:00:00.0000000Z,2024-01-31T00:00:00.0000000Z,2024-01-30T00:00:01.7960000Z,2024-01-30T23:59:58.4850000Z,43302,43853,42692,42946,2291.5168147000004,25961
2024-01-31T00:00:00.0000000Z,2024-02-01T00:00:00.0000000Z,2024-01-31T00:00:01.3030000Z,2024-01-31T23:59:31.7120000Z,42945,43738,42264,42558,3286.479776330001,27061
2024-02-01T00:00:00.0000000Z,2024-02-02T00:00:00.0000000Z,2024-02-01T00:00:13.5630000Z,2024-02-01T23:59:59.6970000Z,42548,43263,41859,43071,1870.520972440001,22678
2024-02-02T00:00:00.0000000Z,2024-02-03T00:00:00.0000000Z,2024-02-02T00:00:04.9530000Z,2024-02-02T23:59:39.8640000Z,43075,43451,42538,43183,1838.6641038600003,20173
2024-02-03T00:00:00.0000000Z,2024-02-04T00:00:00.0000000Z,2024-02-03T00:00:08.1790000Z,2024-02-03T23:59:25.2040000Z,43188,43352,42876,42998,712.1595594300004,11391
2024-02-04T00:00:00.0000000Z,2024-02-05T00:00:00.0000000Z,2024-02-04T00:00:25.5810000Z,2024-02-04T23:57:46.0660000Z,42991,43097,42243,42568,667.2800421700001,9805
2024-02-05T00:00:00.0000000Z,2024-02-06T00:00:00.0000000Z,2024-02-05T00:03:23.7550000Z,2024-02-05T23:59:39.4090000Z,42562,43515,42244,42652,1812.629378720001,17151
2024-02-06T00:00:00.0000000Z,2024-02-07T00:00:00.0000000Z,2024-02-06T00:00:01.8960000Z,2024-02-06T23:59:56.2640000Z,42657,43366,42521,43092,1408.8556733400023,15325
2024-02-08T00:00:00.0000000Z,2024-02-09T00:00:00.0000000Z,2024-02-08T00:00:02.3300000Z,2024-02-08T23:59:54.4300000Z,44340,45587,44325,45300,3095.095850590005,26545
2024-02-09T00:00:00.0000000Z,2024-02-10T00:00:00.0000000Z,2024-02-09T00:00:00.5480000Z,2024-02-09T23:59:55.7300000Z,45300,48201,45252,47154,3258.437357170005,30697
2024-02-10T00:00:00.0000000Z,2024-02-11T00:00:00.0000000Z,2024-02-10T00:00:00.4090000Z,2024-02-10T23:59:47.6170000Z,47156,48186,46894,47770,1059.7631792199995,13993
2024-02-11T00:00:00.0000000Z,2024-02-12T00:00:00.0000000Z,2024-02-11T00:00:00.7320000Z,2024-02-11T23:59:54.3070000Z,47770,48601,47593,48313,950.741555439999,13367
2024-02-12T00:00:00.0000000Z,2024-02-13T00:00:00.0000000Z,2024-02-12T00:00:17.1120000Z,2024-02-12T23:59:59.1370000Z,48313,50333,47720,49937,2595.076949790006,26447
2024-02-13T00:00:00.0000000Z,2024-02-14T00:00:00.0000000Z,2024-02-13T00:00:04.2210000Z,2024-02-13T23:59:49.8080000Z,49937,50385,48325,49720,2127.397963499999,23920
2024-02-14T00:00:00.0000000Z,2024-02-15T00:00:00.0000000Z,2024-02-14T00:00:00.2060000Z,2024-02-14T23:59:59.1870000Z,49728,52093,49267,51844,2459.2600547199963,27620
2024-02-15T00:00:00.0000000Z,2024-02-16T00:00:00.0000000Z,2024-02-15T00:00:03.8060000Z,2024-02-15T23:59:23.9200000Z,51841,52884,51364,51942,2580.5466823899983,28738
2024-02-16T00:00:00.0000000Z,2024-02-17T00:00:00.0000000Z,2024-02-16T00:00:03.3720000Z,2024-02-16T23:59:40.1040000Z,51935,52600,51615,52161,1766.3693576399985,20587
2024-02-17T00:00:00.0000000Z,2024-02-18T00:00:00.0000000Z,2024-02-17T00:00:01.3390000Z,2024-02-17T23:59:24.8630000Z,52163,52210,50647,51664,999.96707794,12540
2024-02-18T00:00:00.0000000Z,2024-02-19T00:00:00.0000000Z,2024-02-18T00:00:02.3860000Z,2024-02-18T23:59:21.6200000Z,51661,52393,51196,52130,925.211429249999,11298
2024-02-19T00:00:00.0000000Z,2024-02-20T00:00:00.0000000Z,2024-02-19T00:00:26.1610000Z,2024-02-19T23:59:56.2030000Z,52155,52496,51694,51789,1122.665585409998,14431
2024-02-20T00:00:00.0000000Z,2024-02-21T00:00:00.0000000Z,2024-02-20T00:00:04.7140000Z,2024-02-20T23:59:59.6730000Z,51776,53015,50770,52275,2464.049137440002,22014
2024-02-21T00:00:00.0000000Z,2024-02-22T00:00:00.0000000Z,2024-02-21T00:00:01.5490000Z,2024-02-21T23:59:53.9850000Z,52272,52397,50611,51843,2252.699914210002,20121
2024-02-22T00:00:00.0000000Z,2024-02-23T00:00:00.0000000Z,2024-02-22T00:00:06.1110000Z,2024-02-22T23:59:55.0730000Z,51857,52049,50921,51253,2025.2457537199973,19006
2024-02-23T00:00:00.0000000Z,2024-02-24T00:00:00.0000000Z,2024-02-23T00:00:00.5070000Z,2024-02-23T23:59:59.8930000Z,51252,51507,50519,50743,1806.9438332100003,19509
2024-02-24T00:00:00.0000000Z,2024-02-25T00:00:00.0000000Z,2024-02-24T00:00:03.5570000Z,2024-02-24T23:59:52.5040000Z,50738,51683,50581,51562,508.4167697400015,9330
2024-02-25T00:00:00.0000000Z,2024-02-26T00:00:00.0000000Z,2024-02-25T00:00:01.0380000Z,2024-02-25T23:59:53.6820000Z,51564,51958,51282,51722,587.0849817399999,8448
2024-02-26T00:00:00.0000000Z,2024-02-27T00:00:00.0000000Z,2024-02-26T00:00:25.9910000Z,2024-02-26T23:59:50.6770000Z,51738,54969,50909,54524,2566.476812329997,23884
2024-02-27T00:00:00.0000000Z,2024-02-28T00:00:00.0000000Z,2024-02-27T00:00:02.4510000Z,2024-02-27T23:59:59.2940000Z,54534,57615,54500,57068,4197.170420960004,36212
2024-02-28T00:00:00.0000000Z,2024-02-29T00:00:00.0000000Z,2024-02-28T00:00:00.9160000Z,2024-02-28T23:59:55.7310000Z,57065,64000,56724,62512,5988.630326490009,57647
2024-02-29T00:00:00.0000000Z,2024-03-01T00:00:00.0000000Z,2024-02-29T00:00:00.6050000Z,2024-02-29T23:59:59.0920000Z,62512,63684,60365,61161,4397.825016909998,39775
2024-03-01T00:00:00.0000000Z,2024-03-02T00:00:00.0000000Z,2024-03-01T00:00:00.2400000Z,2024-03-01T23:59:48.0610000Z,61161,63265,60801,62444,2113.732921439998,27434
2024-03-02T00:00:00.0000000Z,2024-03-03T00:00:00.0000000Z,2024-03-02T00:00:00.4270000Z,2024-03-02T23:59:58.5960000Z,62433,62488,61645,62042,801.1681093900004,13936
2024-03-03T00:00:00.0000000Z,2024-03-04T00:00:00.0000000Z,2024-03-03T00:00:00.3810000Z,2024-03-03T23:59:58.6890000Z,62034,63249,61402,63142,1169.6261627199997,14682
2024-03-04T00:00:00.0000000Z,2024-03-05T00:00:00.0000000Z,2024-03-04T00:00:00.3770000Z,2024-03-04T23:59:59.4300000Z,63140,68577,62376,68359,3119.0730796,33803
2024-03-05T00:00:00.0000000Z,2024-03-06T00:00:00.0000000Z,2024-03-05T00:00:00.9330000Z,2024-03-05T23:59:56.5100000Z,68359,69210,59313,63796,4936.795221589998,49139
2024-03-06T00:00:00.0000000Z,2024-03-07T00:00:00.0000000Z,2024-03-06T00:00:01.5850000Z,2024-03-06T23:59:52.0970000Z,63815,67637,62843,66117,1644.361870700001,20964
2024-03-07T00:00:00.0000000Z,2024-03-08T00:00:00.0000000Z,2024-03-07T00:00:00.8120000Z,2024-03-07T23:59:59.3410000Z,66124,68061,65623,66941,1731.9581151299994,21469
2024-03-08T00:00:00.0000000Z,2024-03-09T00:00:00.0000000Z,2024-03-08T00:00:11.8510000Z,2024-03-08T23:59:59.6680000Z,66928,70184,66264,68285,4227.930596879999,38132
2024-03-10T00:00:00.0000000Z,2024-03-11T00:00:00.0000000Z,2024-03-10T00:00:00.8180000Z,2024-03-10T23:59:58.3660000Z,68464,69999,68196,69026,1426.05107906,16266
2024-03-11T00:00:00.0000000Z,2024-03-12T00:00:00.0000000Z,2024-03-11T00:00:01.2620000Z,2024-03-11T23:59:40.5080000Z,69013,72910,67120,72118,2262.1730328000026,22515
2024-03-12T00:00:00.0000000Z,2024-03-13T00:00:00.0000000Z,2024-03-12T00:00:05.2170000Z,2024-03-12T23:59:58.3690000Z,72096,73001,68636,71473,2277.32498291,27430
2024-03-13T00:00:00.0000000Z,2024-03-14T00:00:00.0000000Z,2024-03-13T00:00:00.2610000Z,2024-03-13T23:59:33.2910000Z,71473,73679,71340,73121,2912.7929537599985,33777
2024-03-14T00:00:00.0000000Z,2024-03-15T00:00:00.0000000Z,2024-03-14T00:00:00.8450000Z,2024-03-14T23:59:55.8960000Z,73130,73794,68555,71371,4144.359606869999,46617
2024-03-15T00:00:00.0000000Z,2024-03-16T00:00:00.0000000Z,2024-03-15T00:00:00.8370000Z,2024-03-15T23:59:59.9870000Z,71387,72415,65569,69516,4951.8532530400025,55004
2024-03-16T00:00:00.0000000Z,2024-03-17T00:00:00.0000000Z,2024-03-16T00:00:01.7560000Z,2024-03-16T23:59:54.7500000Z,69505,70069,64780,65248,2215.1649643599976,28962
2024-03-17T00:00:00.0000000Z,2024-03-18T00:00:00.0000000Z,2024-03-17T00:00:01.1960000Z,2024-03-17T23:59:56.5420000Z,65245,68867,64522,68350,2040.41028069,27991
2024-03-18T00:00:00.0000000Z,2024-03-19T00:00:00.0000000Z,2024-03-18T00:00:02.0700000Z,2024-03-18T23:59:56.6390000Z,68344,68902,66585,67613,2888.417674819999,34159
2024-03-19T00:00:00.0000000Z,2024-03-20T00:00:00.0000000Z,2024-03-19T00:00:00.2900000Z,2024-03-19T23:59:57.9330000Z,67603,68123,61447,61897,5315.246128270003,51583
2024-03-20T00:00:00.0000000Z,2024-03-21T00:00:00.0000000Z,2024-03-20T00:00:02.5360000Z,2024-03-20T23:59:50.3000000Z,61919,68168,60760,67872,4935.820105110009,42138
2024-03-21T00:00:00.0000000Z,2024-03-22T00:00:00.0000000Z,2024-03-21T00:00:04.7050000Z,2024-03-21T23:59:49.4470000Z,67842,68249,64537,65485,2932.25850504,28396
2024-03-22T00:00:00.0000000Z,2024-03-23T00:00:00.0000000Z,2024-03-22T00:00:04.4900000Z,2024-03-22T23:59:55.1540000Z,65477,66631,62332,63807,2419.853015909998,29034
2024-03-23T00:00:00.0000000Z,2024-03-24T00:00:00.0000000Z,2024-03-23T00:00:01.2880000Z,2024-03-23T23:59:57.3750000Z,63812,66027,63016,64004,1236.8398314700005,17203
2024-03-24T00:00:00.0000000Z,2024-03-25T00:00:00.0000000Z,2024-03-24T00:00:00.7000000Z,2024-03-24T23:59:56.3000000Z,64007,67613,63807,67188,1391.9350571199998,17042
2024-03-25T00:00:00.0000000Z,2024-03-26T00:00:00.0000000Z,2024-03-25T00:00:02.8080000Z,2024-03-25T23:59:59.7950000Z,67208,71213,66407,69898,3040.4075474399992,34287
2024-03-26T00:00:00.0000000Z,2024-03-27T00:00:00.0000000Z,2024-03-26T00:00:01.3930000Z,2024-03-26T23:59:58.2120000Z,69889,71572,69257,69997,2479.3768328100014,29033
2024-03-27T00:00:00.0000000Z,2024-03-28T00:00:00.0000000Z,2024-03-27T00:00:01.3100000Z,2024-03-27T23:59:51.2120000Z,70001,71754,68362,69421,2305.7459433199992,28068
2024-03-28T00:00:00.0000000Z,2024-03-29T00:00:00.0000000Z,2024-03-28T00:00:19.3200000Z,2024-03-28T23:59:57.1510000Z,69406,71587,68863,70803,2143.652704310005,24141
2024-03-29T00:00:00.0000000Z,2024-03-30T00:00:00.0000000Z,2024-03-29T00:00:20.6020000Z,2024-03-29T23:59:53.1340000Z,70769,70929,69073,69903,1130.6278177700017,16338
2024-03-30T00:00:00.0000000Z,2024-03-31T00:00:00.0000000Z,2024-03-30T00:00:17.9350000Z,2024-03-30T23:59:58.2510000Z,69934,70344,69586,69613,589.8409316400003,11912
2024-03-31T00:00:00.0000000Z,2024-04-01T00:00:00.0000000Z,2024-03-31T00:00:05.4840000Z,2024-03-31T23:59:59.4890000Z,69616,71391,69594,71285,857.9796702399999,11903
2024-04-01T00:00:00.0000000Z,2024-04-02T00:00:00.0000000Z,2024-04-01T00:00:01.0020000Z,2024-04-01T23:59:39.0020000Z,71296,71296,68073,69699,2008.4555197099985,22067
2024-04-02T00:00:00.0000000Z,2024-04-03T00:00:00.0000000Z,2024-04-02T00:00:05.4770000Z,2024-04-02T23:59:59.8830000Z,69694,69706,64545,65475,3100.217854279998,28545
2024-04-03T00:00:00.0000000Z,2024-04-04T00:00:00.0000000Z,2024-04-03T00:00:00.1220000Z,2024-04-03T23:59:36.8170000Z,65469,66942,64511,65988,1767.3154795999994,21225
2024-04-04T00:00:00.0000000Z,2024-04-05T00:00:00.0000000Z,2024-04-04T00:00:00.3680000Z,2024-04-04T23:59:43.4010000Z,65984,69328,65100,68538,2125.0994285700003,21949
2024-04-05T00:00:00.0000000Z,2024-04-06T00:00:00.0000000Z,2024-04-05T00:00:02.2970000Z,2024-04-05T23:59:57.8750000Z,68522,68767,66003,67857,1887.505097500001,19948
2024-04-06T00:00:00.0000000Z,2024-04-07T00:00:00.0000000Z,2024-04-06T00:00:06.7510000Z,2024-04-06T23:59:13.6170000Z,67851,69680,67476,68914,653.0790899299997,12650
2024-04-07T00:00:00.0000000Z,2024-04-08T00:00:00.0000000Z,2024-04-07T00:00:00.7520000Z,2024-04-07T23:59:28.8880000Z,68907,70310,68858,69358,1047.3910230500005,12802
2024-04-08T00:00:00.0000000Z,2024-04-09T00:00:00.0000000Z,2024-04-08T00:00:49.3380000Z,2024-04-08T23:59:57.2390000Z,69336,72756,69073,71613,2007.3067103699989,24896
2024-04-10T00:00:00.0000000Z,2024-04-11T00:00:00.0000000Z,2024-04-10T00:00:06.0910000Z,2024-04-10T23:59:25.3770000Z,69100,71150,67482,70630,1954.6585934499967,20877
2024-04-11T00:00:00.0000000Z,2024-04-12T00:00:00.0000000Z,2024-04-11T00:00:02.2180000Z,2024-04-11T23:59:48.2480000Z,70638,71244,69555,70015,1750.1776571099988,20071
2024-04-12T00:00:00.0000000Z,2024-04-13T00:00:00.0000000Z,2024-04-12T00:00:21.8830000Z,2024-04-12T23:59:56.8470000Z,70019,71236,65239,67150,2176.182814520001,24095
2024-04-13T00:00:00.0000000Z,2024-04-14T00:00:00.0000000Z,2024-04-13T00:00:01.2630000Z,2024-04-13T23:59:57.7520000Z,67146,67930,61308,64054,2635.6518509800003,26432
2024-04-14T00:00:00.0000000Z,2024-04-15T00:00:00.0000000Z,2024-04-14T00:00:03.8430000Z,2024-04-14T23:59:56.7730000Z,64039,65859,62162,65749,1790.6269555599986,19708
2024-04-15T00:00:00.0000000Z,2024-04-16T00:00:00.0000000Z,2024-04-15T00:00:00.6350000Z,2024-04-15T23:59:46.3170000Z,65748,66900,62360,63438,2030.2027092900007,22435
2024-04-16T00:00:00.0000000Z,2024-04-17T00:00:00.0000000Z,2024-04-16T00:00:11.4190000Z,2024-04-16T23:59:52.2160000Z,63422,64376,61654,63830,2515.23706275,24774
2024-04-17T00:00:00.0000000Z,2024-04-18T00:00:00.0000000Z,2024-04-17T00:00:04.6310000Z,2024-04-17T23:59:41.9370000Z,63821,64636,59672,61278,3224.00587132,27395
2024-04-18T00:00:00.0000000Z,2024-04-19T00:00:00.0000000Z,2024-04-18T00:00:13.0620000Z,2024-04-18T23:59:58.5090000Z,61256,64182,60830,63515,2352.3595505400035,22735
2024-04-19T00:00:00.0000000Z,2024-04-20T00:00:00.0000000Z,2024-04-19T00:00:01.7680000Z,2024-04-19T23:59:35.3760000Z,63512,65506,59629,63821,3747.1897151200064,30279
2024-04-20T00:00:00.0000000Z,2024-04-21T00:00:00.0000000Z,2024-04-20T00:00:06.0270000Z,2024-04-20T23:59:20.5790000Z,63847,65450,63136,64990,1178.8619227500003,13458
2024-04-21T00:00:00.0000000Z,2024-04-22T00:00:00.0000000Z,2024-04-21T00:00:06.6210000Z,2024-04-21T23:59:56.1060000Z,64978,65710,64294,64950,871.6510646299992,9702
2024-04-22T00:00:00.0000000Z,2024-04-23T00:00:00.0000000Z,2024-04-22T00:00:14.4320000Z,2024-04-22T23:59:25.6950000Z,64951,67241,64545,66855,2025.33694637,20137
2024-04-23T00:00:00.0000000Z,2024-04-24T00:00:00.0000000Z,2024-04-23T00:00:01.4650000Z,2024-04-23T23:59:57.9630000Z,66845,67201,65837,66421,1200.34622413,14329
2024-04-24T00:00:00.0000000Z,2024-04-25T00:00:00.0000000Z,2024-04-24T00:00:00.9660000Z,2024-04-24T23:59:35.1890000Z,66413,67057,63554,64259,2072.2487426700027,19605
2024-04-25T00:00:00.0000000Z,2024-04-26T00:00:00.0000000Z,2024-04-25T00:00:19.3150000Z,2024-04-25T23:59:54.7700000Z,64254,65286,62785,64493,1851.6940659599995,19666
2024-04-26T00:00:00.0000000Z,2024-04-27T00:00:00.0000000Z,2024-04-26T00:00:00.9120000Z,2024-04-26T23:59:31.3560000Z,64488,64793,63306,63745,1213.859529469998,15348
2024-04-27T00:00:00.0000000Z,2024-04-28T00:00:00.0000000Z,2024-04-27T00:00:00.8880000Z,2024-04-27T23:59:19.2100000Z,63746,63903,62405,63429,833.1701239799982,11409
2024-04-28T00:00:00.0000000Z,2024-04-29T00:00:00.0000000Z,2024-04-28T00:00:00.9220000Z,2024-04-28T23:59:37.2300000Z,63417,64310,62811,63096,807.2370186800008,12168
2024-04-29T00:00:00.0000000Z,2024-04-30T00:00:00.0000000Z,2024-04-29T00:00:00.7130000Z,2024-04-29T23:59:59.7280000Z,63106,64181,61839,63832,1485.7368164700006,17163
2024-04-30T00:00:00.0000000Z,2024-05-01T00:00:00.0000000Z,2024-04-30T00:00:09.5640000Z,2024-04-30T23:59:56.3020000Z,63849,64714,59068,60632,2741.64797225,26471
2024-05-01T00:00:00.0000000Z,2024-05-02T00:00:00.0000000Z,2024-05-01T00:00:00.4900000Z,2024-05-01T23:59:50.6160000Z,60611,60786,56500,58256,3484.456900129999,33798
2024-05-02T00:00:00.0000000Z,2024-05-03T00:00:00.0000000Z,2024-05-02T00:00:00.0560000Z,2024-05-02T23:59:53.6870000Z,58272,59623,56932,59099,1391.6065743900008,17979
2024-05-03T00:00:00.0000000Z,2024-05-04T00:00:00.0000000Z,2024-05-03T00:00:00.9530000Z,2024-05-03T23:59:58.7260000Z,59076,63340,58829,62915,2476.689666249997,23434
2024-05-04T00:00:00.0000000Z,2024-05-05T00:00:00.0000000Z,2024-05-04T00:00:00.7070000Z,2024-05-04T23:59:53.9550000Z,62907,64522,62585,63899,1393.2670972199987,15146
2024-05-05T00:00:00.0000000Z,2024-05-06T00:00:00.0000000Z,2024-05-05T00:00:00.4620000Z,2024-05-05T23:59:54.7560000Z,63901,64625,62947,64021,904.9385829099988,10339
2024-05-06T00:00:00.0000000Z,2024-05-07T00:00:00.0000000Z,2024-05-06T00:00:00.0630000Z,2024-05-06T23:59:23.2280000Z,64024,65458,62720,63160,1239.6093485800018,14093
2024-05-07T00:00:00.0000000Z,2024-05-08T00:00:00.0000000Z,2024-05-07T00:00:30.2210000Z,2024-05-07T23:59:25.3500000Z,63162,64389,62278,62326,993.5820037799998,10312
2024-05-08T00:00:00.0000000Z,2024-05-09T00:00:00.0000000Z,2024-05-08T00:00:00.8460000Z,2024-05-08T23:59:50.9770000Z,62310,62996,60873,61181,1081.0084789499997,11405
2024-05-09T00:00:00.0000000Z,2024-05-10T00:00:00.0000000Z,2024-05-09T00:00:23.6600000Z,2024-05-09T23:59:16.9970000Z,61124,63409,60634,63077,898.3605029499982,8894
2024-05-11T00:00:00.0000000Z,2024-05-12T00:00:00.0000000Z,2024-05-11T00:00:04.7340000Z,2024-05-11T23:59:51.5810000Z,60799,61454,60475,60816,364.2232010799997,5560
2024-05-12T00:00:00.0000000Z,2024-05-13T00:00:00.0000000Z,2024-05-12T00:00:00.3900000Z,2024-05-12T23:58:45.1190000Z,60813,61801,60600,61448,358.5160299900001,4425
